deviceId,data,time,locationStatus,latitude,longitude,mobileStatus,netType,RSRP,RSRQ,SNR,RSSI,downlink,uplink,roaming,downstreamBandwidth,upstreamBandwidth,earfcn,band,frequency,ci,pci,tag,networkOperator,chipOperator,mcc,mnc,bluetoothStatus
3d4c6129617d84c4,20/03/2023,18.59.53,1,-3.131.472,-58.440.455,1,4G,-91,-11,15.0,-57,9,4,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,18.59.55,1,-3.131.533,-58.440.567,1,4G,-91,-11,15.0,-57,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,18.59.57,1,-3.131.592,-58.440.667,1,4G,-93,-11,15.0,-63,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,18.59.59,1,-3.131.635,-58.440.753,1,4G,-99,-11,15.0,-75,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.02,1,-3.131.684,-58.440.855,1,4G,-94,-11,15.0,-63,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.03,1,-3.131.781,-5.844.095,1,4G,-94,-11,16.0,-63,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.06,1,-3.131.834,-58.441.044,1,4G,-88,-12,16.0,-55,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.09,1,-3.131.881,-58.441.161,1,4G,-89,-10,16.0,-59,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.12,1,-3.131.965,-58.441.251,1,4G,-90,-11,16.0,-53,6,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.13,1,-313.204,-58.441.361,1,4G,-90,-11,16.0,-53,6,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.15,1,-313.211,-58.441.459,1,4G,-86,-11,16.0,-53,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.18,1,-3.132.172,-58.441.553,1,4G,-89,-11,12.0,-59,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.18,1,-3.132.243,-58.441.656,1,4G,-89,-11,12.0,-59,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.19,1,-3.132.313,-58.441.753,1,4G,-86,-11,18.0,-53,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.21,1,-3.132.367,-58.441.839,1,4G,-90,-12,18.0,-55,4,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.55,1,-3.132.399,-58.441.971,1,4G,-82,-11,17.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.57,1,-3.132.459,-58.442.052,1,4G,-81,-12,17.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.00.59,1,-3.132.535,-58.442.173,1,4G,-77,-12,17.0,-51,0,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.01,1,-3.132.624,-58.442.252,1,4G,-83,-11,17.0,-51,2,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.03,1,-31.327,-58.442.352,1,4G,-78,-11,17.0,-51,1,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.05,1,-3.132.754,-58.442.441,1,4G,-89,-12,17.0,-59,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.07,1,-3.132.809,-58.442.531,1,4G,-76,-11,17.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.09,1,-3.132.865,-58.442.604,1,4G,-81,-10,17.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.11,1,-3.132.923,-58.442.695,1,4G,-82,-11,17.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.13,1,-3.132.999,-58.442.809,1,4G,-79,-13,16.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.15,1,-3.133.072,-58.442.893,1,4G,-79,-13,16.0,-51,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.17,1,-3.133.124,-58.442.984,1,4G,-88,-11,1.0,-59,2,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.17,1,-3.133.124,-58.442.984,1,4G,-95,-15,1.0,-59,1,4,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.19,1,-3.133.189,-58.443.075,1,4G,-95,-15,1.0,-59,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.21,1,-3.133.254,-5.844.317,1,4G,-96,-15,-2.0,-57,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.23,1,-3.133.321,-5.844.327,1,4G,-92,-14,4.0,-57,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.25,1,-3.133.391,-58.443.376,1,4G,-92,-14,4.0,-59,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.27,1,-313.346,-58.443.474,1,4G,-93,-14,4.0,-55,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.29,1,-3.133.546,-58.443.578,1,4G,-90,-15,4.0,-59,0,0,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.31,1,-3.133.615,-58.443.678,1,4G,-90,-14,4.0,-55,16,6,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.33,1,-3.133.681,-58.443.769,1,4G,-90,-14,4.0,-57,141,5704,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.35,1,-3.133.735,-58.443.854,1,4G,-90,-15,4.0,-51,252,6840,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.37,1,-3.133.793,-58.443.937,1,4G,-96,-15,13.0,-59,311,9693,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.40,1,-313.385,-58.444.032,1,4G,-100,-16,5.0,-59,206,3895,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.49,1,-3.133.903,-58.444.118,1,4G,-87,-14,9.0,-55,284,12949,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.52,1,-3.133.978,-5.844.422,1,4G,-92,-15,-3.0,-53,191,8351,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.55,1,-3.134.048,-58.444.307,1,4G,-92,-16,2.0,-55,106,5053,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.57,1,-3.134.107,-58.444.394,1,4G,-92,-16,2.0,-55,93,3237,-1,30000,15000,3350,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.01.59,1,-3.134.107,-58.444.394,1,4G,-79,-15,2.0,-51,238,11289,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.01,1,-3.134.171,-5.844.449,1,4G,-79,-15,2.0,-51,238,11289,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.01,1,-3.134.243,-58.444.585,1,4G,-79,-15,2.0,-51,750,35612,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.02,1,-3.134.309,-58.444.664,1,4G,-79,-15,2.0,-51,750,35612,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.04,1,-3.134.381,-58.444.759,1,4G,-78,-15,8.0,-51,334,15885,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.06,1,-3.134.434,-5.844.485,1,4G,-76,-14,1.0,-51,316,16261,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.08,1,-3.134.498,-58.444.934,1,4G,-77,-13,4.0,-51,351,17038,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.10,1,-3.134.556,-58.445.036,1,4G,-79,-14,4.0,-51,293,13059,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.12,1,-3.134.606,-58.445.131,1,4G,-77,-14,4.0,-51,289,12494,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.14,1,-3.134.662,-58.445.228,1,4G,-81,-15,4.0,-51,286,12753,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.16,1,-3.134.742,-58.445.312,1,4G,-77,-15,4.0,-51,316,13342,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.18,1,-3.134.818,-58.445.372,1,4G,-79,-14,-1.0,-51,349,16999,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.19,1,-3.134.818,-58.445.372,1,4G,-81,-16,-1.0,-51,546,25810,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.21,1,-3.134.818,-58.445.372,1,4G,-78,-13,-1.0,-51,310,15557,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.23,1,-3.134.886,-58.445.457,1,4G,-78,-13,1.0,-51,330,14484,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.25,1,-3.134.886,-58.445.457,1,4G,-87,-15,-4.0,-51,446,23585,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.26,1,-3.134.899,-58.445.569,1,4G,-87,-15,-4.0,-51,446,23585,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.29,1,-3.134.899,-58.445.569,1,4G,-82,-14,-4.0,-51,299,14822,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.31,1,-3.134.903,-58.445.664,1,4G,-82,-14,3.0,-51,299,14822,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.33,1,-3.134.916,-58.445.762,1,4G,-82,-14,3.0,-51,891,50458,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.33,1,-3.134.911,-58.445.881,1,4G,-82,-14,3.0,-51,891,50458,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.02.35,1,-3.134.906,-58.446.009,1,4G,-84,-15,3.0,-53,297,15487,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.06,1,-3.134.885,-58.446.108,1,4G,-87,-13,2.0,-51,250,13928,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.09,1,-3.134.896,-58.446.206,1,4G,-88,-13,2.0,-55,274,13946,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.14,1,-3.134.946,-58.446.323,1,4G,-85,-13,2.0,-55,200,10394,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.18,1,-3.135.061,-58.446.355,1,4G,-84,-14,1.0,-51,214,11686,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.23,1,-3.135.194,-5.844.637,1,4G,-84,-13,1.0,-51,220,11404,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.27,1,-313.533,-58.446.371,1,4G,-75,-11,-6.0,-51,276,15272,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.31,1,-313.546,-58.446.376,1,4G,-74,-13,-6.0,-51,297,16586,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.32,1,-3.135.606,-58.446.362,1,4G,-75,-14,6.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-3.135.758,-58.446.381,1,4G,-75,-14,6.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-3.135.912,-58.446.393,1,4G,-75,-14,4.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-3.136.044,-58.446.372,1,4G,-75,-14,8.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-3.136.147,-58.446.384,1,4G,-75,-14,8.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-313.629,-58.446.363,1,4G,-75,-14,7.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.33,1,-3.136.448,-5.844.635,1,4G,-75,-14,7.0,-51,315,16094,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.34,1,-3.136.586,-58.446.339,1,4G,-75,-14,4.0,-51,322,18172,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.36,1,-3.136.724,-58.446.355,1,4G,-82,-13,-2.0,-51,284,15261,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.38,1,-3.136.857,-58.446.365,1,4G,-87,-15,-2.0,-51,224,12148,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.40,1,-3.136.991,-58.446.373,1,4G,-86,-16,0.0,-51,278,14781,-1,30000,15000,9510,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.41,1,-3.136.991,-58.446.373,1,4G,-91,-13,0.0,-61,125,4964,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.42,1,-3.137.107,-58.446.374,1,4G,-91,-13,6.0,-61,67,3843,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.44,1,-3.137.282,-58.446.358,1,4G,-91,-13,6.0,-61,171,7434,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.46,1,-3.137.421,-58.446.365,1,4G,-91,-13,6.0,-61,94,5224,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.48,1,-3.137.554,-58.446.354,1,4G,-91,-13,6.0,-61,70,3686,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.50,1,-3.137.717,-58.446.365,1,4G,-91,-13,6.0,-61,124,7054,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.52,1,-3.137.878,-58.446.349,1,4G,-91,-13,6.0,-59,160,8255,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.54,1,-3.137.995,-58.446.361,1,4G,-91,-13,6.0,-59,159,7480,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.56,1,-3.138.134,-58.446.364,1,4G,-91,-13,0.0,-59,131,8457,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.03.58,1,-3.138.266,-58.446.363,1,4G,-87,-13,2.0,-57,124,7676,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.00,1,-313.839,-58.446.387,1,4G,-85,-12,5.0,-57,145,8199,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.02,1,-3.138.529,-58.446.422,1,4G,-96,-12,5.0,-61,95,6061,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.04,1,-3.138.655,-58.446.441,1,4G,-90,-12,5.0,-55,114,6535,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.06,1,-3.138.806,-58.446.433,1,4G,-86,-12,5.0,-51,89,5235,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.08,1,-3.138.955,-58.446.437,1,4G,-87,-13,5.0,-57,100,4177,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.10,1,-3.139.084,-58.446.444,1,4G,-93,-14,5.0,-57,129,5963,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.12,1,-3.139.236,-58.446.451,1,4G,-89,-12,5.0,-55,115,6809,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.14,1,-3.139.369,-58.446.442,1,4G,-92,-12,5.0,-59,100,5329,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.16,1,-3.139.524,-58.446.458,1,4G,-98,-12,5.0,-71,30,1005,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.18,1,-3.139.642,-58.446.419,1,4G,-102,-13,4.0,-69,66,1997,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.20,1,-3.139.776,-58.446.415,1,4G,-101,-12,4.0,-69,49,998,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.22,1,-3.139.911,-58.446.417,1,4G,-91,-12,4.0,-57,85,3850,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.24,1,-3.140.041,-58.446.423,1,4G,-84,-12,6.0,-51,117,5280,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.26,1,-3.140.189,-58.446.433,1,4G,-83,-13,6.0,-51,125,6661,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.28,1,-3.140.322,-5.844.643,1,4G,-93,-13,1.0,-63,79,4176,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.30,1,-3.140.449,-58.446.426,1,4G,-97,-13,1.0,-63,53,3108,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.32,1,-3.140.571,-58.446.416,1,4G,-93,-13,1.0,-61,52,2079,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.34,1,-3.140.706,-58.446.401,1,4G,-92,-13,1.0,-57,102,5168,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.36,1,-3.140.844,-58.446.398,1,4G,-86,-13,1.0,-53,98,5398,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.38,1,-3.140.969,-58.446.409,1,4G,-87,-13,1.0,-55,112,5052,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.40,1,-3.141.115,-58.446.428,1,4G,-90,-12,1.0,-55,61,2853,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.42,1,-3.141.275,-58.446.418,1,4G,-89,-12,11.0,-59,968,4254,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.44,1,-3.141.431,-58.446.377,1,4G,-96,-11,11.0,-63,860,1956,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.46,1,-3.141.579,-5.844.635,1,4G,-94,-11,9.0,-63,469,2008,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.50,1,-3.141.867,-58.446.317,1,4G,-89,-11,10.0,-57,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.52,1,-3.141.985,-5.844.634,1,4G,-93,-11,10.0,-61,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.54,1,-3.142.107,-58.446.329,1,4G,-94,-11,10.0,-61,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.55,1,-3.142.201,-58.446.336,1,4G,-94,-11,10.0,-61,2,4,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.57,1,-3.142.315,-58.446.367,1,4G,-92,-11,10.0,-61,156,35,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.04.59,1,-3.142.434,-58.446.378,1,4G,-95,-11,10.0,-59,62,1124,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.01,1,-3.142.574,-58.446.375,1,4G,-96,-11,10.0,-63,12,78,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.03,1,-3.142.701,-58.446.384,1,4G,-90,-12,10.0,-57,2,4,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.10,1,-3.142.692,-58.446.255,1,4G,-93,-12,10.0,-61,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.13,1,-3.142.684,-58.446.126,1,4G,-98,-12,0.0,-67,1,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.15,1,-3.142.691,-58.446.017,1,4G,-98,-12,6.0,-65,2,8,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.17,1,-3.142.697,-58.445.892,1,4G,-98,-13,6.0,-61,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.19,1,-3.142.706,-58.445.768,1,4G,-98,-14,0.0,-63,0,0,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.21,1,-3.142.711,-58.445.648,1,4G,-96,-14,5.0,-63,2,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
3d4c6129617d84c4,20/03/2023,19.05.23,1,-3.142.718,-58.445.518,1,4G,-95,-12,5.0,-59,0,2,-1,30000,15000,425,1,2100,82330379,1,52292,VIVO,VIVO,724,11,4
